TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
651.41,12,14-01-2010 11:49,28-09-2010 10:42,256,54.28416667,High,United Kingdom,0.701369863,17.109375,652
661.39,39,02-12-2009 11:31,01-10-2010 10:24,302,16.95871795,High,United Kingdom,0.82739726,47.13576159,662
7246.27,380,04-03-2010 14:36,01-11-2010 16:24,242,19.06913158,VIP,United Kingdom,0.663013699,573.1404959,7247
900.18,27,18-03-2010 09:49,02-08-2010 11:25,137,33.34,High,United Kingdom,0.375342466,71.93430657,901
516.28,22,01-11-2010 10:08,01-11-2010 10:08,0,23.46727273,High,United Kingdom,0,0,0
1220.9,35,11-04-2010 15:59,16-07-2010 11:35,95,34.88285714,VIP,United Kingdom,0.260273973,134.4736842,1221
2143.84,64,21-01-2010 10:49,25-11-2010 14:03,308,33.4975,VIP,United Kingdom,0.843835616,75.84415584,2144
280.7,74,31-08-2010 12:35,31-08-2010 12:35,0,3.793243243,Medium,United Kingdom,0,0,0
90.42,3,26-07-2010 12:33,26-07-2010 12:33,0,30.14,Low,United Kingdom,0,0,0
182.64,2,04-06-2010 11:32,04-06-2010 11:32,0,91.32,Medium,United Kingdom,0,0,0
873.34,42,05-05-2010 12:20,09-12-2010 09:27,217,20.79380952,High,United Kingdom,0.594520548,70.64516129,874
6781.8,97,21-01-2010 14:01,22-09-2010 14:47,244,69.91546392,VIP,Greece,0.668493151,145.102459,6782
4281.05,86,02-12-2009 12:13,09-12-2010 12:49,372,49.77965116,VIP,United Kingdom,1.019178082,84.38172043,4282
2898.8,103,18-01-2010 10:40,30-11-2010 19:35,316,28.14368932,VIP,United Kingdom,0.865753425,118.971519,2899
3777.2,120,18-01-2010 12:59,21-10-2010 15:39,276,31.47666667,VIP,Channel Islands,0.756164384,158.6956522,3778
966.27,60,25-11-2010 14:18,06-12-2010 11:03,10,16.1045,High,United Kingdom,0.02739726,2190,967
120.44,11,09-09-2010 18:56,09-09-2010 18:56,0,10.94909091,Medium,United Kingdom,0,0,0
221.65,32,10-09-2010 11:09,10-09-2010 11:09,0,6.9265625,Medium,United Kingdom,0,0,0
189.93,42,18-11-2010 12:08,18-11-2010 12:08,0,4.522142857,Medium,United Kingdom,0,0,0
548.5,36,04-11-2010 13:32,04-11-2010 13:32,0,15.23611111,High,United Kingdom,0,0,0
1555.4,283,29-09-2010 13:15,02-12-2010 14:09,64,5.496113074,VIP,United Kingdom,0.175342466,1613.984375,1556
645.19,36,08-04-2010 12:09,25-11-2010 11:58,230,17.92194444,High,United Kingdom,0.630136986,57.13043478,646
2614.78,407,17-01-2010 10:35,15-11-2010 14:09,302,6.424520885,VIP,United Kingdom,0.82739726,491.9039735,2615
399.9,69,06-07-2010 13:13,09-11-2010 14:13,126,5.795652174,Medium,United Kingdom,0.345205479,199.8809524,400
977.3,110,06-12-2009 12:56,28-11-2010 13:26,357,8.884545455,High,United Kingdom,0.978082192,112.464986,978
617.72,77,01-08-2010 13:26,03-10-2010 15:48,63,8.022337662,High,United Kingdom,0.17260274,446.1111111,618
228.07,47,24-11-2010 12:43,24-11-2010 12:43,0,4.852553191,Medium,United Kingdom,0,0,0
3537.821,76,26-02-2010 13:26,26-02-2010 13:26,0,46.55027632,VIP,United Kingdom,0,0,0
659.16,26,15-12-2009 19:06,08-11-2010 15:00,327,25.35230769,High,United Kingdom,0.895890411,29.02140673,660
4573.85,456,18-01-2010 12:48,22-11-2010 12:33,307,10.03037281,VIP,United Kingdom,0.84109589,542.1498371,4574
262.24,48,03-10-2010 14:13,03-10-2010 14:13,0,5.463333333,Medium,United Kingdom,0,0,0
256.95,2,28-07-2010 11:35,28-07-2010 11:35,0,128.475,Medium,United Kingdom,0,0,0
111,4,22-03-2010 15:20,20-05-2010 18:00,59,27.75,Medium,United Kingdom,0.161643836,24.74576271,111
2887.41,70,07-01-2010 15:03,07-10-2010 15:09,273,41.24871429,VIP,United Kingdom,0.747945205,93.58974359,2888
2374.5,144,13-12-2009 15:44,02-12-2010 13:36,353,16.48958333,VIP,United Kingdom,0.967123288,148.8951841,2375
1606.98,214,02-12-2009 12:44,15-11-2010 11:01,347,7.509252336,VIP,United Kingdom,0.950684932,225.1008646,1607
204.24,12,06-12-2009 12:21,06-12-2009 12:21,0,17.02,Medium,United Kingdom,0,0,0
2093.46,145,29-01-2010 11:12,19-10-2010 14:30,263,14.43765517,VIP,United Kingdom,0.720547945,201.2357414,2094
250.85,17,05-10-2010 12:39,05-10-2010 12:39,0,14.75588235,Medium,United Kingdom,0,0,0
400.95,41,07-12-2009 12:26,27-04-2010 17:12,141,9.779268293,Medium,United Kingdom,0.38630137,106.1347518,401
266.05,44,19-01-2010 13:09,19-01-2010 13:09,0,6.046590909,Medium,United Kingdom,0,0,0
711.23,98,09-05-2010 12:12,09-05-2010 12:12,0,7.25744898,High,United Kingdom,0,0,0
225.3,6,27-10-2010 09:20,27-10-2010 09:20,0,37.55,Medium,United Kingdom,0,0,0
660,4,04-01-2010 15:41,29-09-2010 14:05,267,165,High,United Kingdom,0.731506849,5.468164794,660
1276.66,68,01-12-2009 13:20,22-11-2010 15:29,356,18.77441176,VIP,United Kingdom,0.975342466,69.71910112,1277
982.86,131,06-12-2009 13:48,09-12-2010 12:59,367,7.502748092,High,United Kingdom,1.005479452,130.2861035,983
1020.47,52,21-12-2009 16:32,02-11-2010 12:35,315,19.62442308,VIP,United Kingdom,0.863013699,60.25396825,1021
1648.18,120,31-01-2010 12:43,28-10-2010 19:20,270,13.73483333,VIP,United Kingdom,0.739726027,162.2222222,1649
2283.91,107,26-08-2010 14:13,25-11-2010 15:26,91,21.34495327,VIP,United Kingdom,0.249315068,429.1758242,2284
120,4,03-12-2009 10:16,03-12-2009 10:16,0,30,Medium,United Kingdom,0,0,0
749.06,39,17-12-2009 10:57,03-11-2010 13:50,321,19.20666667,High,United Kingdom,0.879452055,44.34579439,750
175.5,6,04-06-2010 10:30,16-07-2010 09:42,41,29.25,Medium,United Kingdom,0.112328767,53.41463415,176
225.89,41,25-11-2010 13:36,06-12-2010 13:22,10,5.509512195,Medium,United Kingdom,0.02739726,1496.5,226
1111.55,70,06-04-2010 09:52,28-09-2010 15:26,175,15.87928571,VIP,United Kingdom,0.479452055,146,1112
1273.47,80,07-10-2010 11:36,29-10-2010 15:04,22,15.918375,VIP,United Kingdom,0.060273973,1327.272727,1274
127.2,4,02-12-2010 12:10,02-12-2010 12:10,0,31.8,Medium,United Kingdom,0,0,0
1921.91,92,30-03-2010 14:23,05-10-2010 13:21,188,20.89032609,VIP,United Kingdom,0.515068493,178.6170213,1922
2704.62,235,08-03-2010 08:33,14-11-2010 16:16,251,11.50902128,VIP,United Kingdom,0.687671233,341.7330677,2705
261.9,10,08-12-2009 13:25,03-11-2010 13:13,329,26.19,Medium,United Kingdom,0.901369863,11.09422492,262
51,1,18-02-2010 08:49,18-02-2010 08:49,0,51,Low,United Kingdom,0,0,0
2129.42,92,16-03-2010 13:15,01-12-2010 15:35,260,23.14586957,VIP,United Kingdom,0.712328767,129.1538462,2130
221.69,11,04-02-2010 09:59,04-02-2010 09:59,0,20.15363636,Medium,United Kingdom,0,0,0
1943.51,176,07-06-2010 16:05,03-11-2010 11:11,148,11.04267045,VIP,United Kingdom,0.405479452,434.0540541,1944
1293.35,121,27-08-2010 11:57,30-11-2010 14:28,95,10.68884298,VIP,United Kingdom,0.260273973,464.8947368,1294
6019.65,790,09-12-2009 14:48,31-10-2010 16:16,326,7.619810127,VIP,United Kingdom,0.893150685,884.5092025,6020
1256.6,148,19-04-2010 08:27,05-12-2010 14:25,230,8.490540541,VIP,United Kingdom,0.630136986,234.8695652,1257
1848.86,163,10-12-2009 17:04,26-11-2010 11:24,350,11.34269939,VIP,United Kingdom,0.95890411,169.9857143,1849
554.87,122,17-06-2010 13:02,28-11-2010 13:21,164,4.548114754,High,United Kingdom,0.449315068,271.5243902,555
110.95,25,23-06-2010 13:21,23-06-2010 13:21,0,4.438,Medium,United Kingdom,0,0,0
979.85,75,29-09-2010 13:35,29-11-2010 12:46,60,13.06466667,High,United Kingdom,0.164383562,456.25,980
940.69,56,07-12-2009 13:49,21-11-2010 13:00,348,16.79803571,High,United Kingdom,0.953424658,58.73563218,941
332.42,7,20-05-2010 17:57,29-09-2010 12:11,131,47.48857143,Medium,United Kingdom,0.35890411,19.50381679,333
3389.84,250,13-12-2009 13:21,29-09-2010 13:14,289,13.55936,VIP,United Kingdom,0.791780822,315.7439446,3390
1647.17,75,07-06-2010 12:37,17-11-2010 12:24,162,21.96226667,VIP,United Kingdom,0.443835616,168.9814815,1648
151.17,35,11-07-2010 14:07,11-07-2010 14:07,0,4.319142857,Medium,United Kingdom,0,0,0
203.14,38,11-12-2009 10:40,25-01-2010 11:18,45,5.345789474,Medium,United Kingdom,0.123287671,308.2222222,204
199.45,17,05-08-2010 16:35,05-08-2010 16:35,0,11.73235294,Medium,United Kingdom,0,0,0
773.88,28,24-01-2010 13:55,23-04-2010 10:45,88,27.63857143,High,United Kingdom,0.24109589,116.1363636,774
1066.03,125,19-10-2010 11:44,26-10-2010 11:21,6,8.52824,VIP,United Kingdom,0.016438356,7604.166667,1067
3810.64,244,13-12-2009 14:01,07-10-2010 19:03,298,15.61737705,VIP,United Kingdom,0.816438356,298.8590604,3811
258.65,41,15-11-2010 13:32,15-11-2010 13:32,0,6.308536585,Medium,United Kingdom,0,0,0
19257.08,1725,02-12-2009 12:06,09-12-2010 12:32,372,11.16352464,VIP,United Kingdom,1.019178082,1692.540323,19258
3226.76,260,21-01-2010 11:25,08-11-2010 13:05,291,12.41061538,VIP,United Kingdom,0.797260274,326.1168385,3227
376.34,29,17-08-2010 10:16,17-08-2010 10:16,0,12.97724138,Medium,United Kingdom,0,0,0
2912.93,250,10-01-2010 11:47,24-10-2010 12:24,287,11.65172,VIP,United Kingdom,0.78630137,317.9442509,2913
1516.65,27,08-04-2010 12:13,28-10-2010 16:42,203,56.17222222,VIP,United Kingdom,0.556164384,48.54679803,1517
1790.36,207,15-03-2010 14:16,07-11-2010 10:44,236,8.649082126,VIP,United Kingdom,0.646575342,320.1483051,1791
3118.39,497,24-02-2010 15:03,09-11-2010 16:03,258,6.274426559,VIP,United Kingdom,0.706849315,703.120155,3119
285.84,13,26-03-2010 13:44,26-03-2010 13:44,0,21.98769231,Medium,United Kingdom,0,0,0
982.59,33,25-01-2010 15:42,27-06-2010 10:23,152,29.77545455,High,United Kingdom,0.416438356,79.24342105,983
2756.98,193,07-12-2009 13:00,25-11-2010 10:51,352,14.28487047,VIP,United Kingdom,0.964383562,200.1278409,2757
1038.03,70,07-01-2010 11:59,19-10-2010 15:07,285,14.829,VIP,United Kingdom,0.780821918,89.64912281,1039
10988.14,141,01-12-2009 13:47,24-11-2010 10:20,357,77.93007092,VIP,United Kingdom,0.978082192,144.1596639,10989
934.23,76,26-08-2010 16:00,26-08-2010 16:00,0,12.2925,High,United Kingdom,0,0,0
349.25,23,03-02-2010 15:23,03-02-2010 15:23,0,15.18478261,Medium,United Kingdom,0,0,0
2610.91,393,06-12-2009 13:10,28-11-2010 12:15,356,6.643536896,VIP,United Kingdom,0.975342466,402.9353933,2611
1888.49,106,06-12-2009 14:00,12-08-2010 15:48,249,17.8159434,VIP,United Kingdom,0.682191781,155.3815261,1889
624.36,87,02-12-2009 14:06,15-10-2010 08:26,316,7.176551724,High,United Kingdom,0.865753425,100.4905063,625
587.69,50,13-08-2010 12:05,16-11-2010 14:05,95,11.7538,High,United Kingdom,0.260273973,192.1052632,588
691.86,69,27-01-2010 12:06,24-10-2010 14:45,270,10.02695652,High,United Kingdom,0.739726027,93.27777778,692
343.71,97,26-04-2010 13:44,24-11-2010 12:36,211,3.543402062,Medium,United Kingdom,0.578082192,167.7962085,344
959.33,175,18-07-2010 12:07,24-10-2010 12:00,97,5.481885714,High,United Kingdom,0.265753425,658.5051546,960
1991.49,98,18-12-2009 11:39,23-11-2010 11:35,339,20.32132653,VIP,United Kingdom,0.928767123,105.5162242,1992
815.69,196,20-01-2010 11:49,22-04-2010 14:57,92,4.161683673,High,United Kingdom,0.252054795,777.6086957,816
655.5,15,08-12-2009 10:41,23-02-2010 12:51,77,43.7,High,United Kingdom,0.210958904,71.1038961,656
75.6,2,14-11-2010 16:05,14-11-2010 16:05,0,37.8,Low,United Kingdom,0,0,0
3876.26,126,02-12-2009 10:15,25-11-2010 09:50,357,30.76396825,VIP,United Kingdom,0.978082192,128.8235294,3877
1631.38,182,07-02-2010 14:10,14-11-2010 11:10,279,8.963626374,VIP,United Kingdom,0.764383562,238.1003584,1632
640.54,106,26-04-2010 12:51,18-07-2010 12:01,82,6.042830189,High,United Kingdom,0.224657534,471.8292683,641
2605.62,107,04-12-2009 09:27,01-10-2010 09:02,300,24.35158879,VIP,Channel Islands,0.821917808,130.1833333,2606
760.1,33,23-08-2010 09:48,23-08-2010 09:48,0,23.03333333,High,United Kingdom,0,0,0
2660,12,24-06-2010 10:34,18-10-2010 14:57,116,221.6666667,VIP,Channel Islands,0.317808219,37.75862069,2660
919.7,47,30-09-2010 17:15,30-09-2010 17:15,0,19.56808511,High,Channel Islands,0,0,0
369.94,22,15-04-2010 11:49,13-09-2010 10:51,150,16.81545455,Medium,United Kingdom,0.410958904,53.53333333,370
395.69,39,22-09-2010 13:07,22-09-2010 13:07,0,10.14589744,Medium,United Kingdom,0,0,0
160,30,10-10-2010 15:06,10-10-2010 15:06,0,5.333333333,Medium,United Kingdom,0,0,0
2722.34,245,28-03-2010 13:47,18-10-2010 17:11,204,11.11159184,VIP,United Kingdom,0.55890411,438.3578431,2723
925.3,153,08-01-2010 16:34,02-12-2010 19:59,328,6.047712418,High,United Kingdom,0.898630137,170.2591463,926
143.7,11,07-12-2009 12:42,07-12-2009 12:42,0,13.06363636,Medium,United Kingdom,0,0,0
420.22,72,08-08-2010 14:51,08-08-2010 14:51,0,5.836388889,Medium,United Kingdom,0,0,0
35.4,1,02-12-2010 17:51,02-12-2010 17:51,0,35.4,Low,United Kingdom,0,0,0
504.44,59,11-12-2009 12:09,10-11-2010 12:19,334,8.549830508,High,United Kingdom,0.915068493,64.4760479,505
105.56,25,03-10-2010 14:36,03-10-2010 14:36,0,4.2224,Medium,United Kingdom,0,0,0
14.85,1,09-07-2010 15:20,09-07-2010 15:20,0,14.85,Low,United Kingdom,0,0,0
271.05,43,13-06-2010 15:48,13-06-2010 15:48,0,6.303488372,Medium,United Kingdom,0,0,0
673.33,162,28-03-2010 15:16,21-11-2010 15:28,238,4.156358025,High,United Kingdom,0.652054795,248.4453782,674
705.1,120,17-02-2010 14:01,14-10-2010 13:48,238,5.875833333,High,United Kingdom,0.652054795,184.0336134,706
986.22,82,19-10-2010 12:17,22-11-2010 12:44,34,12.02707317,High,United Kingdom,0.093150685,880.2941176,987
135.39,16,10-05-2010 15:08,10-05-2010 15:08,0,8.461875,Medium,United Kingdom,0,0,0
39.75,3,03-12-2010 11:42,03-12-2010 11:42,0,13.25,Low,United Kingdom,0,0,0
2993.37,202,07-12-2009 14:10,11-10-2010 12:06,307,14.81866337,VIP,United Kingdom,0.84109589,240.1628664,2994
3048.38,460,09-12-2009 12:57,07-11-2010 12:51,332,6.626913043,VIP,United Kingdom,0.909589041,505.7228916,3049
255,31,01-12-2010 13:54,01-12-2010 13:54,0,8.225806452,Medium,United Kingdom,0,0,0
423.85,34,20-01-2010 13:59,12-09-2010 12:47,234,12.46617647,Medium,United Kingdom,0.64109589,53.03418803,424
222.22,53,23-03-2010 12:13,23-03-2010 12:13,0,4.192830189,Medium,United Kingdom,0,0,0
1318.39,48,28-09-2010 13:17,25-11-2010 13:38,58,27.46645833,VIP,United Kingdom,0.15890411,302.0689655,1319
162.07,40,19-05-2010 13:07,19-05-2010 13:07,0,4.05175,Medium,United Kingdom,0,0,0
457.89,79,18-07-2010 15:54,14-11-2010 14:49,118,5.796075949,Medium,United Kingdom,0.323287671,244.3644068,458
471.84,29,11-11-2010 15:56,11-11-2010 15:56,0,16.27034483,Medium,United Kingdom,0,0,0
205.36,31,21-02-2010 15:47,21-02-2010 15:47,0,6.624516129,Medium,United Kingdom,0,0,0
143.86,23,16-03-2010 13:00,16-03-2010 13:00,0,6.254782609,Medium,United Kingdom,0,0,0
921.56,108,08-12-2009 13:59,30-11-2010 14:07,357,8.532962963,High,United Kingdom,0.978082192,110.4201681,922
18482.1,3802,03-12-2009 12:40,08-12-2010 12:08,369,4.861152025,VIP,United Kingdom,1.010958904,3760.785908,18483
7553.63,122,15-12-2009 11:25,29-08-2010 13:35,257,61.915,VIP,United Kingdom,0.704109589,173.2684825,7554
1567.79,23,06-12-2009 12:34,25-11-2010 15:52,354,68.16478261,VIP,United Kingdom,0.969863014,23.71468927,1568
884.64,9,09-02-2010 09:48,14-11-2010 10:14,278,98.29333333,High,United Kingdom,0.761643836,11.81654676,885
24.35,10,13-07-2010 16:06,09-11-2010 10:58,118,2.435,Low,United Kingdom,0.323287671,30.93220339,25
604.33,38,20-04-2010 10:19,22-09-2010 09:19,154,15.90342105,High,United Kingdom,0.421917808,90.06493506,605
877.7,14,20-10-2010 16:01,20-10-2010 16:01,0,62.69285714,High,United Kingdom,0,0,0
76.32,1,28-01-2010 13:02,28-01-2010 13:02,0,76.32,Low,United Kingdom,0,0,0
295.13,19,18-11-2010 13:04,18-11-2010 13:04,0,15.53315789,Medium,United Kingdom,0,0,0
951.76,48,09-06-2010 13:59,10-11-2010 13:36,153,19.82833333,High,United Kingdom,0.419178082,114.5098039,952
121.7,2,09-06-2010 09:42,19-11-2010 16:33,163,60.85,Medium,United Kingdom,0.446575342,4.478527607,122
190.47,9,20-10-2010 10:40,02-11-2010 11:41,13,21.16333333,Medium,United Kingdom,0.035616438,252.6923077,191
788.88,35,11-06-2010 10:11,28-11-2010 10:24,170,22.53942857,High,United Kingdom,0.465753425,75.14705882,789
896.8,40,16-06-2010 14:41,16-06-2010 14:41,0,22.42,High,United Kingdom,0,0,0
1212.21,67,25-01-2010 09:08,16-07-2010 07:50,171,18.09268657,VIP,United Kingdom,0.468493151,143.0116959,1213
1130.28,149,16-04-2010 17:12,24-11-2010 15:26,221,7.585771812,VIP,United Kingdom,0.605479452,246.0859729,1131
588.22,38,14-04-2010 10:44,20-10-2010 15:16,189,15.47947368,High,United Kingdom,0.517808219,73.38624339,589
3598.25,213,16-12-2009 13:23,30-11-2010 12:33,348,16.89319249,VIP,United Kingdom,0.953424658,223.4051724,3599
2619.65,110,10-12-2009 14:57,09-11-2010 09:23,333,23.815,VIP,United Kingdom,0.912328767,120.5705706,2620
462.75,29,25-11-2010 16:32,25-11-2010 16:32,0,15.95689655,Medium,United Kingdom,0,0,0
1326.04,62,25-01-2010 14:40,23-09-2010 18:24,241,21.38774194,VIP,United Kingdom,0.660273973,93.90041494,1327
338.65,21,12-08-2010 16:38,12-08-2010 16:38,0,16.12619048,Medium,United Kingdom,0,0,0
1018.71,50,09-08-2010 14:45,18-11-2010 10:37,100,20.3742,VIP,United Kingdom,0.273972603,182.5,1019
2124.46,109,16-06-2010 09:48,28-09-2010 10:40,104,19.49045872,VIP,United Kingdom,0.284931507,382.5480769,2125
215.22,15,12-09-2010 10:47,12-09-2010 10:47,0,14.348,Medium,United Kingdom,0,0,0
106.68,7,31-01-2010 15:52,31-01-2010 15:52,0,15.24,Medium,United Kingdom,0,0,0
1994.47,120,16-02-2010 12:35,27-10-2010 13:47,253,16.62058333,VIP,United Kingdom,0.693150685,173.1225296,1995
1541.98,98,22-01-2010 15:44,26-10-2010 09:45,276,15.7344898,VIP,United Kingdom,0.756164384,129.6014493,1542
986.08,31,11-12-2009 11:52,01-04-2010 08:33,110,31.80903226,High,United Kingdom,0.301369863,102.8636364,987
1416.96,36,03-12-2009 16:24,21-10-2010 10:10,321,39.36,VIP,United Kingdom,0.879452055,40.93457944,1417
279.8,18,15-03-2010 11:33,15-03-2010 11:33,0,15.54444444,Medium,United Kingdom,0,0,0
248396.5,1773,02-12-2009 16:52,30-11-2010 16:28,362,140.0995488,VIP,Netherlands,0.991780822,1787.69337,248397
270,20,04-07-2010 13:27,04-07-2010 13:27,0,13.5,Medium,United Kingdom,0,0,0
4466.65,431,10-12-2009 13:59,19-10-2010 13:12,312,10.36345708,VIP,United Kingdom,0.854794521,504.2147436,4467
2248.6,341,20-01-2010 13:10,22-11-2010 13:59,306,6.594134897,VIP,United Kingdom,0.838356164,406.748366,2249
62.5,4,29-04-2010 20:27,29-04-2010 20:27,0,15.625,Low,United Kingdom,0,0,0
1371.77,182,18-03-2010 11:39,10-11-2010 16:05,237,7.537197802,VIP,United Kingdom,0.649315068,280.2953586,1372
1666.41,148,02-12-2009 11:51,14-07-2010 12:19,224,11.25952703,VIP,United Kingdom,0.61369863,241.1607143,1667
246.86,27,01-12-2009 12:57,01-12-2009 12:57,0,9.142962963,Medium,United Kingdom,0,0,0
1946.28,54,22-04-2010 14:29,16-11-2010 12:28,207,36.04222222,VIP,United Kingdom,0.567123288,95.2173913,1947
498.95,127,15-04-2010 12:10,20-10-2010 13:26,188,3.928740157,Medium,United Kingdom,0.515068493,246.5691489,499
601.97,83,30-09-2010 19:57,06-10-2010 15:33,5,7.252650602,High,United Kingdom,0.01369863,6059,602
635.06,81,03-12-2009 16:47,08-10-2010 13:31,308,7.840246914,High,United Kingdom,0.843835616,95.99025974,636
490.6,68,05-10-2010 13:12,05-10-2010 13:21,0,7.214705882,Medium,United Kingdom,0,0,0
913.95,42,26-04-2010 11:17,08-10-2010 14:40,165,21.76071429,High,United Kingdom,0.452054795,92.90909091,914
12418.01,775,02-12-2009 12:38,09-12-2010 14:19,372,16.02323871,VIP,United Kingdom,1.019178082,760.4166667,12419
111.63,12,20-09-2010 15:03,20-09-2010 15:03,0,9.3025,Medium,United Kingdom,0,0,0
1957.54,221,02-12-2009 13:06,16-03-2010 09:39,103,8.857647059,VIP,United Kingdom,0.282191781,783.1553398,1958
190.47,56,07-12-2009 13:59,07-12-2009 13:59,0,3.40125,Medium,United Kingdom,0,0,0
1127.45,55,20-05-2010 18:21,08-06-2010 13:39,18,20.49909091,VIP,United Kingdom,0.049315068,1115.277778,1128
347.59,45,28-01-2010 11:33,12-07-2010 10:23,164,7.724222222,Medium,United Kingdom,0.449315068,100.152439,348
1674.41,89,26-10-2010 10:14,07-12-2010 12:49,42,18.81359551,VIP,United Kingdom,0.115068493,773.452381,1675
173.66,14,18-07-2010 14:25,18-07-2010 14:25,0,12.40428571,Medium,United Kingdom,0,0,0
419.22,124,16-11-2010 12:22,16-11-2010 12:22,0,3.380806452,Medium,United Kingdom,0,0,0
5808.55,91,10-03-2010 09:30,10-11-2010 12:32,245,63.83021978,VIP,United Kingdom,0.671232877,135.5714286,5809
184.91,14,26-04-2010 09:48,26-04-2010 09:48,0,13.20785714,Medium,United Kingdom,0,0,0
403.39,24,09-05-2010 14:32,09-05-2010 14:32,0,16.80791667,Medium,United Kingdom,0,0,0
1289.44,63,08-12-2009 17:13,23-11-2010 11:51,349,20.46730159,VIP,United Kingdom,0.956164384,65.88825215,1290
28615.27,1030,04-12-2009 12:36,03-12-2010 12:05,363,27.78181553,VIP,United Kingdom,0.994520548,1035.674931,28616
376.2,13,24-02-2010 08:54,17-11-2010 15:42,266,28.93846154,Medium,United Kingdom,0.728767123,17.83834586,377
1462.81,84,05-02-2010 14:47,07-10-2010 09:53,243,17.41440476,VIP,United Kingdom,0.665753425,126.1728395,1463
146.56,21,30-04-2010 17:18,30-04-2010 17:18,0,6.979047619,Medium,United Kingdom,0,0,0
228.52,96,14-11-2010 14:07,14-11-2010 14:07,0,2.380416667,Medium,United Kingdom,0,0,0
4536.64,187,13-12-2009 11:32,12-05-2010 13:08,150,24.26010695,VIP,United Kingdom,0.410958904,455.0333333,4537
852.53,219,18-02-2010 18:29,21-10-2010 18:31,245,3.89283105,High,United Kingdom,0.671232877,326.2653061,853
773.68,25,06-06-2010 10:36,04-11-2010 18:56,151,30.9472,High,United Kingdom,0.41369863,60.43046358,774
2056.3,184,09-09-2010 12:35,01-12-2010 09:37,82,11.17554348,VIP,United Kingdom,0.224657534,819.0243902,2057
422.63,55,25-10-2010 12:20,12-11-2010 14:51,18,7.684181818,Medium,United Kingdom,0.049315068,1115.277778,423
1123.59,91,01-04-2010 14:04,24-11-2010 12:40,236,12.34714286,VIP,United Kingdom,0.646575342,140.7415254,1124
992.46,67,02-07-2010 08:28,10-10-2010 13:26,100,14.81283582,High,United Kingdom,0.273972603,244.55,993
244.31,15,01-04-2010 19:46,01-04-2010 19:46,0,16.28733333,Medium,United Kingdom,0,0,0
1534.22,82,07-12-2009 11:05,08-07-2010 14:18,213,18.71,VIP,United Kingdom,0.583561644,140.5164319,1535
688.95,42,14-10-2010 11:43,01-12-2010 15:37,48,16.40357143,High,United Kingdom,0.131506849,319.375,689
